AHT00216	CESS_5_M2	186663440	degC	3	12		SCT44077		N	R	1013	F	N	2		4	1	
AHT00240	MTQ_CURR1_B	287309840	A	3	12		SCT44073		N	R	1018	F	N	2		4	1	
AHT00241	MTQ_CURR2_B	287310352	A	3	12		SCT44073		N	R	1018	F	N	2		4	1	
AHT00242	MTQ_CURR3_B	287310864	A	3	12		SCT44073		N	R	1018	F	N	2		4	1	
AHT00250	CBH_CURR1_B	320865296	A	3	12		SCT44075		N	R	1020	F	N	2		4	1	
AHT00251	CBH_CURR2_B	320865808	A	3	12		SCT44075		N	R	1020	F	N	2		4	1	
AHT00252	CBH_CURR3_B	320866320	A	3	12		SCT44075		N	R	1020	F	N	2		4	1	
AHT00253	CBH_CURR4_B	320866832	A	3	12		SCT44075		N	R	1020	F	N	2		4	1	
AHT00254	CBH_CURR5_B	320867344	A	3	12		SCT44075		N	R	1020	F	N	2		4	1	
AHT00255	PT_A_PRESS_B	320864784	V	3	12		SCT44075		N	R	1022	F	N	2		4	1	
AHT00257	LV_A_OPEN_STAT_B	3306189569		2	1		SCT44075		S	R	1601	F	N	2		4	1	
AHT00258	AOCS_ARM_PLUG_B	3306189873		2	1		SCT44075		S	R	1540	F	N	2		4	1	
AHT00259	RCS_ARM_PLUG_B	3306189857		2	1		SCT44075		S	R	1540	F	N	2		4	1	
AHT00260	THR_1B_TEMP	320867856	degC	3	12		SCT44075		N	R	7031	F	N	2		4	1	
AHT00261	THR_2B_TEMP	320868368	degC	3	12		SCT44075		N	R	7033	F	N	2		4	1	
AHT00262	THR_3B_TEMP	320868880	degC	3	12		SCT44075		N	R	7035	F	N	2		4	1	
AHT00263	THR_4B_TEMP	320869392	degC	3	12		SCT44075		N	R	7037	F	N	2		4	1	
AHT00264	THR_5B_TEMP	320869904	degC	3	12		SCT44075		N	R	7039	F	N	2		4	1	
AHT00265	THR_REF_B_TEMP	320870416	degC	3	12		SCT44075		N	R	1021	F	N	2		4	1	
AHT00357	LV_A_OPEN_STAT_B	319823362		2	2		SCT44075		S	R	1532	F	N	2		4	1	
AHT00401	CESS_3_B3	186664976	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00402	CESS_3_M3	186665488	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00403	CESS_1_B3	186666000	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00404	CESS_1_M3	186666512	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00405	CESS_7_B3	186667024	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00406	CESS_7_M3	186667536	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00407	CESS_8_B3	186668048	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00408	CESS_8_M3	186668560	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00409	CESS_6_B3	186669072	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00410	CESS_6_M3	186669584	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00411	CESS_4_B3	186670096	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00412	CESS_4_M3	186670608	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00413	CESS_2_B3	186671120	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00414	CESS_2_M3	186671632	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00415	CESS_5_B3	186672144	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00416	CESS_5_M3	186672656	degC	3	12		SCT44078		N	R	1013	F	N	2		4	1	
AHT00520	MTM_IN_USE_X	3927965712	V	3	12				N	R	1014	F	N	2		4		
AHT00521	MTM_IN_USE_Y	3927966224	V	3	12				N	R	1014	F	N	2		4		
AHT00522	MTM_IN_USE_Z	3927966736	V	3	12				N	R	1014	F	N	2		4		
AHT00540	MTQ_CURR1_INUSE	3961520144	A	3	12				N	R	1018	F	N	2		4		
AHT00541	MTQ_CURR2_INUSE	3961520656	A	3	12				N	R	1018	F	N	2		4		
AHT00542	MTQ_CURR3_INUSE	3961521168	A	3	12				N	R	1018	F	N	2		4		
AHT00550	CBH_CURR1_INUSE	3995075600	A	3	12				N	R	1020	F	N	2		4		
AHT00551	CBH_CURR2_INUSE	3995076112	A	3	12				N	R	1020	F	N	2		4		
AHT00552	CBH_CURR3_INUSE	3995076624	A	3	12				N	R	1020	F	N	2		4		
