AST0260	AHT49518	27		Y	N	
AST0260	AHT49519	28		Y	N	
AST0260	AHT49966	30		Y	N	
AST0260	AHT49539	32		Y	N	
AST0260	AHT49540	33		Y	N	
AST0260	AHT49541	34		Y	N	
AST0260	AHT49542	35		Y	N	
AST0260	AHT49543	36		Y	N	
AST0260	AHT49544	37		Y	N	
AST0260	AHT49545	38		Y	N	
AST0260	AHT49546	39		Y	N	
AST0260	AHT49547	40		Y	N	
AST0260	AHT49548	41		Y	N	
AST0260	AST43062	43		Y	N	
AST0260	AST46064	44		Y	N	
AST0260	AST46065	45		Y	N	
AST0260	AST46066	46		Y	N	
AST0260	AST46067	47		Y	N	
AST0260	AHT49613	49		Y	N	
AST0260	AHT49590	50		Y	N	
AST0260	AHT49573	51		Y	N	
AST0260	AHT49575	52		Y	N	
AST0260	AHT49572	54		Y	N	
AST0260	AHT49573	55		Y	N	
AST0260	AHT49574	56		Y	N	
AST0260	AHT49575	57		Y	N	
AST0260	AHT49576	58		Y	N	
AST0260	AHT49577	59		Y	N	
AST0260	AHT49578	60		Y	N	
AST0260	AHT49579	61		Y	N	
AST0261	AHT59954	0		Y	N	
AST0261	AHT59958	1		Y	N	
AST0261	AHT59962	2		Y	N	
AST0261	AHT59966	3		Y	N	
AST0261	AHT59723	4		Y	N	
AST0261	AHT59707	6		Y	N	
AST0261	AHT59708	7		Y	N	
AST0261	AHT59709	8		Y	N	
AST0261	AHT59710	9		Y	N	
AST0261	AHT59711	10		Y	N	
AST0261	AHT59524	11		Y	N	
AST0261	AHT59529	12		Y	N	
AST0261	AHT59530	13		Y	N	
AST0261	AHT59531	14		Y	N	
AST0261	AHT59532	15		Y	N	
AST0261	AHT59533	16		Y	N	
AST0261	AHT59534	17		Y	N	
AST0261	AHT59535	18		Y	N	
AST0261	AHT59511	20		Y	N	
AST0261	AHT59512	21		Y	N	
AST0261	AHT59513	22		Y	N	
AST0261	AHT59514	23		Y	N	
AST0261	AHT59515	24		Y	N	
AST0261	AHT59516	25		Y	N	
AST0261	AHT59517	26		Y	N	
AST0261	AHT59518	27		Y	N	
AST0261	AHT59519	28		Y	N	
AST0261	AHT59966	30		Y	N	
AST0261	AHT59539	32		Y	N	
AST0261	AHT59540	33		Y	N	
AST0261	AHT59541	34		Y	N	
AST0261	AHT59542	35		Y	N	
AST0261	AHT59543	36		Y	N	
AST0261	AHT59544	37		Y	N	
AST0261	AHT59545	38		Y	N	
AST0261	AHT59546	39		Y	N	
AST0261	AHT59547	40		Y	N	
AST0261	AHT59548	41		Y	N	
AST0261	AST43062	43		Y	N	
AST0261	AST46064	44		Y	N	
AST0261	AST46065	45		Y	N	
AST0261	AST46066	46		Y	N	
AST0261	AST46067	47		Y	N	
AST0261	AHT59613	49		Y	N	
AST0261	AHT59590	50		Y	N	
AST0261	AHT59573	51		Y	N	
AST0261	AHT59575	52		Y	N	
AST0261	AHT59572	54		Y	N	
AST0261	AHT59573	55		Y	N	
AST0261	AHT59574	56		Y	N	
AST0261	AHT59575	57		Y	N	
AST0261	AHT59576	58		Y	N	
AST0261	AHT59577	59		Y	N	
AST0261	AHT59578	60		Y	N	
AST0261	AHT59579	61		Y	N	
CDM0001		0		Y	N	PCDU LCL Status
CDM0001	PCT00007	1		Y	N	
CDM0001	PCT20007	2		Y	N	
