100	0	0	NO
100	1	1	YES
1000	1	1	EPRM0A
1000	10	10	PM_SRAMA
1000	11	11	PMEPRMA
1000	12	12	PMEPRM2A
1000	13	13	OPCB_A
1000	2	2	EPRM1A
1000	21	21	EPRM0B
1000	22	22	EPRM1B
1000	23	23	EPRM2B
1000	24	24	FREE3
1000	25	25	SGM_1B
1000	26	26	SGM_2B
1000	27	27	ERC32_B
1000	28	28	BOTPROMB
1000	29	29	COMRAMB
1000	3	3	EPRM2A
1000	30	30	PM_SRAMB
1000	31	31	PMEPRMB
1000	32	32	PMEPRM2B
1000	33	33	OPCB_B
1000	4	4	FREE1
1000	41	41	AST1PROM
1000	42	42	AST1DATA
1000	43	43	AST1DSPF
1000	44	44	NOTUSED1
1000	45	45	NOTUSED2
1000	46	46	AST2PROM
1000	47	47	AST2DATA
1000	48	48	AST2DSPF
1000	49	49	NOTUSED3
1000	5	5	SGM_1A
1000	50	50	NOTUSED4
1000	6	6	SGM_2A
1000	7	7	ERC32_A
1000	71	71	MMURAM1A
1000	76	76	MMUEPRMA
1000	8	8	BOTPROMA
1000	81	81	MMURAM1B
1000	86	86	MMUEPRMB
1000	9	9	COMRAMA
1000	90	90	ACDMRAMA
1000	91	91	ACDMRAMB
1001	1	1	INT_BUS
1001	2	2	EXT_BUS
1002	0	0	ACT_BUS
1002	1	1	NOM_BUS
1002	2	2	RED_BUS
1003	1	1	PCDU_A
1003	10	10	IMU_2
1003	11	11	IMU_3
1003	12	12	IMU_4
1003	13	13	RWU_1
1003	14	14	RWU_2
1003	15	15	RWU_3
1003	16	16	RWU_4
1003	17	31	RESERV3
1003	2	2	PCDU_B
1003	3	3	ACDM_N
1003	4	4	ACDM_R
1003	5	5	GPS_A
1003	6	6	GPS_B
1003	7	7	RESERV1
1003	8	8	RESERV2
1003	9	9	IMU_1
1004	0	0	RECEIVE
1004	1	1	TRANSMIT
101	0	0	RF_PRESENT
101	1	1	NO_RF_FLAG
102	0	0	LOCK_PRESENT
102	1	1	NO_BIT_LOCK
105	0	0	VC_0_DEC_1
105	1	1	VC_63_DEC_2
106	0	0	RF_LOCK
106	1	1	NO_RF_LOCK
107	0	0	BIT_LOCK
107	1	1	NO_BIT_LOCK
108	0	0	NO_LOCKOUT
108	1	1	LOCKOUT
109	0	0	NO_WAIT
109	1	1	WAIT
110	0	0	NO_RETRANS
110	1	1	RETRANS
1100	0	0	VALUE_1
1100	1	1	VALUE_2
1101	0	0	DISABLED
1101	1	1	ENABLED
1102	0	0	PM_A_ACT
1102	1	1	PM_B_ACT
1103	0	0	NOT_OK
1103	1	1	OK
1104	0	0	NOMINAL
1104	1	1	FAST
1105	0	0	OFF
1105	1	1	ON
1106	0	0	DISCRDED
1106	1	1	ENABLED
1107	0	0	MAP_0
1107	1	1	MAP_1
1107	4	4	MAP_4
1107	5	5	MAP_5
1107	6	6	MAP_6
1108	0	0	EVEN
1108	1	1	ODD
1109	0	0	IMAGE_1
1109	1	1	IMAGE_2
1110	0	0	NOTCA
1110	1	1	TCA
1111	0	0	TCINA
1111	1	3	NOT_USE2
1111	4	4	TCINAUX
1111	5	5	NOT_USE1
1112	0	0	NOERR_0
1112	1	1	NOERR_1
1112	2	2	NOERR_2
1112	3	3	NOERR_3
1112	4	4	NOERR_4
1112	5	5	NOERR_5
1112	6	6	NOERR_6
1112	7	7	NOERR_7
1113	0	0	NO_DATA
1113	1	1	DATA
112	0	2	INVALID
112	3	3	STAND_ALONE
1130	0	0	NO_INTER
1130	1	1	INTER
118	0	0	ENABLED
118	1	1	DISABLED
119	0	0	VERSION_1
119	1	3	INVALID
1205	0	0	ON
1205	1	1	OFF
121	0	0	VC0_HK
121	1	1	INVALID
121	2	2	VC2_SYSTEM_LOG
121	3	3	VC3_HPTM
121	4	6	INVALID
121	7	7	VC7_IDLE_FRAME
123	0	0	ABSENT
123	1	1	PRESENT
124	0	0	SYNCHRONOUS
124	1	1	ASYNCHRONOUS
125	0	0	SYNC_FORWARD
125	1	1	INVALID
125	2	2	ASYNCHRONOUS
125	3	3	UNKNOWN
127	0	0	256_OCTETS
127	1	1	512_OCTETS
127	2	2	1024_OCTETS
127	3	3	65535_OCTETS
128	0	0	CLCW 
128	1	1	UNKNOWN
129	0	0	VALID
129	1	3	INVALID
134	0	0	INVALID
134	1	1	COP_1
135	0	0	VALID
135	1	7	INVALID
139	0	0	ZERO
139	1	1	ONE
141	0	0	ZERO
141	1	1	ONE
141	2	2	TWO
141	3	3	THREE
143	0	0	0
143	1	1	1
149	0	0	NONE
149	1	1	1
149	10	10	2_4
149	11	11	1_2_4
149	12	12	3_4
149	13	13	1_3_4
149	14	14	2_3_4
149	15	15	1_2_3_4
149	2	2	2
149	3	3	1_2
149	4	4	3
149	5	5	1_3
149	6	6	2_3
149	7	7	1_2_3
149	8	8	4
149	9	9	1_4
1500	0	0	DISABLE
1500	1	1	ENABLE
1501	0	0	OPEN
1501	1	1	CLOSE
1502	0	0	DESELECT
1502	1	1	SELECTED
1503	0	0	DISARMED
1503	1	1	ARMED
1504	0	0	PM_A
1504	1	1	PM_B
1506	0	0	FAST
1506	1	1	NOMINAL
1508	0	0	DISCARD
1508	1	1	RECEIVE
1509	0	0	RESET
1509	1	1	CLEANLEG
1509	2	2	CLEANILE
1509	3	3	DIRTY
1510	0	0	NOTABORT
1510	1	1	ABORTED
1511	0	0	NOERROR
1511	1	1	ERROR
1512	0	0	PARTUPD
1512	1	1	ALLUPD
1513	0	0	NON_BUSY
1513	1	1	BUSY
1514	0	0	OK
1514	1	1	FAIL
1515	0	0	RM_ON
1515	1	1	RM_OFF
1515	2	2	TC_ONLY
1515	3	3	ILLEGAL
1516	0	0	STOWED
1516	1	1	DEPLOYED
1517	0	0	SHUNTED
1517	1	1	ACTIVE
1518	0	0	NOTIMOUT
1518	1	1	TIMEOUT
1519	0	0	NOREP
1519	1	1	AUTHTC
1519	2	2	EXCTR
1519	3	3	AUTHDUMY
1519	4	4	ERR_SIGN
1519	5	5	ERR_LAC
1519	6	6	NONEXCTR
1519	7	7	ERR_LENG
1520	0	0	AD_FRAME
1520	1	1	NO_FRAME
1520	2	2	BD_FRAME
1520	3	3	BC_FRAME
1521	0	0	NO_ERR
1521	1	1	ERR_VERS
1521	2	2	ERR_AC
1521	3	3	ERR_SCID
1521	4	4	ERR_VC1
1521	5	5	ERR_VC2
1521	6	6	ERR_NS
1521	7	7	ERR_FORM
1522	0	0	ABN_CLTU
1522	1	1	FR_DIRTY
1522	2	2	FR_ILL1
1522	3	3	FR_ILL2
1522	4	4	FR_LOCK
1522	5	5	FR_WAIT
1522	6	6	FR_NS_VR
1522	7	7	FR_ACCEP
1523	0	0	NEW_DATA
1523	1	1	OLD_DATA
1524	0	0	NO_ALARM
1524	1	1	ALARM
1525	0	0	SUCCESS
1525	1	1	FAILURE
1526	0	0	COLD
1526	1	1	WARM
1527	0	0	RMHENOFF
1527	1	1	RMHENSET
1528	0	0	LCTENAB
1528	1	1	LCTDISAB
1529	0	0	RMHENAB
1529	1	1	RMHDISAB
153	0	0	0%
153	1	20	INVALID_1_20
153	21	21	-1%
153	22	41	INVALID_22_41
153	42	42	-2%
153	43	62	INVALID_43_62
153	63	63	-3%
1530	0	0	INACTIVE
1530	1	1	ACTIVE
1531	0	0	NORM_OP
1531	1	1	TIMEOUT
1532	0	0	INVALID1
1532	1	1	OPEN
1532	2	2	CLOSE
1532	3	3	INVALID2
1533	0	0	NORM_OP
1533	1	1	OPENTOUT
1533	2	2	CLOSTOUT
1533	3	3	INVALID1
1533	4	4	OPCLTOUT
1533	5	7	INVALID2
1534	0	0	INACTIVE
1534	1	1	ACT1
1534	10	10	ACT37
1534	11	11	ACT137
1534	12	12	ACT57
1534	13	13	ACT157
1534	14	14	ACT357
1534	15	15	ACT1357
1534	16	16	ACT9
1534	17	17	ACT19
1534	18	18	ACT39
1534	19	19	ACT139
1534	2	2	ACT3
1534	20	20	ACT59
1534	21	21	ACT159
1534	22	22	ACT359
1534	23	23	ACT1359
1534	24	24	ACT79
1534	25	25	ACT179
1534	26	26	ACT379
1534	27	27	ACT1379
1534	28	28	ACT579
1534	29	29	ACT1579
1534	3	3	ACT13
1534	30	30	ACT3579
1534	31	31	ACT13579
1534	4	4	ACT5
1534	5	5	ACT15
1534	6	6	ACT35
1534	7	7	ACT135
1534	8	8	ACT7
1534	9	9	ACT17
1535	0	0	INACTIVE
1535	1	1	ACT2
1535	10	10	ACT48
1535	11	11	ACT248
1535	12	12	ACT68
1535	13	13	ACT268
1535	14	14	ACT468
1535	15	15	ACT2468
1535	16	16	ACT10
1535	17	17	ACT210
1535	18	18	ACT410
1535	19	19	ACT2410
1535	2	2	ACT4
1535	20	20	ACT610
1535	21	21	ACT2610
1535	22	22	ACT4610
1535	23	23	ACT24610
1535	24	24	ACT810
1535	25	25	ACT2810
1535	26	26	ACT4810
1535	27	27	ACT24810
1535	28	28	ACT6810
